date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:49:59	274265/274265	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:34:34%20GMT	https://orientequipment.co.in/img/bosch/6.jpg	D:/orientOld/Orient/orientequipment.co.in/img/bosch/6.jpg	(from https://orientequipment.co.in/bosch)
19:49:59	159151/159151	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:34:38%20GMT	https://orientequipment.co.in/img/bosch/7.jpg	D:/orientOld/Orient/orientequipment.co.in/img/bosch/7.jpg	(from https://orientequipment.co.in/bosch)
19:50:01	92677/92677	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2005:53:58%20GMT	https://orientequipment.co.in/img/meta/2.jpg	D:/orientOld/Orient/orientequipment.co.in/img/meta/2.jpg	(from https://orientequipment.co.in/metabo)
19:50:02	358040/358040	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2005:53:54%20GMT	https://orientequipment.co.in/img/meta/1.jpg	D:/orientOld/Orient/orientequipment.co.in/img/meta/1.jpg	(from https://orientequipment.co.in/metabo)
19:50:04	312625/312625	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2005:54:03%20GMT	https://orientequipment.co.in/img/meta/3.jpg	D:/orientOld/Orient/orientequipment.co.in/img/meta/3.jpg	(from https://orientequipment.co.in/metabo)
19:50:06	314856/314856	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2005:54:12%20GMT	https://orientequipment.co.in/img/meta/5.jpg	D:/orientOld/Orient/orientequipment.co.in/img/meta/5.jpg	(from https://orientequipment.co.in/metabo)
19:50:07	347694/347694	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2005:54:08%20GMT	https://orientequipment.co.in/img/meta/4.jpg	D:/orientOld/Orient/orientequipment.co.in/img/meta/4.jpg	(from https://orientequipment.co.in/metabo)
19:50:07	231557/231557	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2005:54:17%20GMT	https://orientequipment.co.in/img/meta/6.jpg	D:/orientOld/Orient/orientequipment.co.in/img/meta/6.jpg	(from https://orientequipment.co.in/metabo)
19:50:09	58562/58562	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2005:54:22%20GMT	https://orientequipment.co.in/img/meta/7.jpg	D:/orientOld/Orient/orientequipment.co.in/img/meta/7.jpg	(from https://orientequipment.co.in/metabo)
19:50:11	222383/222383	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2005:54:27%20GMT	https://orientequipment.co.in/img/meta/8.jpg	D:/orientOld/Orient/orientequipment.co.in/img/meta/8.jpg	(from https://orientequipment.co.in/metabo)
19:50:13	212558/212558	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2005:54:31%20GMT	https://orientequipment.co.in/img/meta/9.jpg	D:/orientOld/Orient/orientequipment.co.in/img/meta/9.jpg	(from https://orientequipment.co.in/metabo)
19:50:16	545341/545341	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2005:56:18%20GMT	https://orientequipment.co.in/img/met/1.jpg	D:/orientOld/Orient/orientequipment.co.in/img/met/1.jpg	(from https://orientequipment.co.in/kaymo)
19:50:18	323305/323305	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2005:56:26%20GMT	https://orientequipment.co.in/img/met/2.jpg	D:/orientOld/Orient/orientequipment.co.in/img/met/2.jpg	(from https://orientequipment.co.in/kaymo)
19:50:18	467979/467979	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2005:56:33%20GMT	https://orientequipment.co.in/img/met/3.jpg	D:/orientOld/Orient/orientequipment.co.in/img/met/3.jpg	(from https://orientequipment.co.in/kaymo)
19:50:22	75981/75981	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2005:56:41%20GMT	https://orientequipment.co.in/img/met/5.jpg	D:/orientOld/Orient/orientequipment.co.in/img/met/5.jpg	(from https://orientequipment.co.in/kaymo)
19:50:23	106765/106765	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2005:56:37%20GMT	https://orientequipment.co.in/img/met/4.jpg	D:/orientOld/Orient/orientequipment.co.in/img/met/4.jpg	(from https://orientequipment.co.in/kaymo)
19:50:26	77233/77233	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:23:15%20GMT	https://orientequipment.co.in/img/cp/3.jpg	D:/orientOld/Orient/orientequipment.co.in/img/cp/3.jpg	(from https://orientequipment.co.in/chicaho)
19:50:26	187435/187435	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:23:10%20GMT	https://orientequipment.co.in/img/cp/2.jpg	D:/orientOld/Orient/orientequipment.co.in/img/cp/2.jpg	(from https://orientequipment.co.in/chicaho)
19:50:27	296785/296785	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:23:05%20GMT	https://orientequipment.co.in/img/cp/1.jpg	D:/orientOld/Orient/orientequipment.co.in/img/cp/1.jpg	(from https://orientequipment.co.in/chicaho)
19:50:28	62545/62545	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:23:22%20GMT	https://orientequipment.co.in/img/cp/5.jpg	D:/orientOld/Orient/orientequipment.co.in/img/cp/5.jpg	(from https://orientequipment.co.in/chicaho)
19:50:30	262965/262965	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:23:18%20GMT	https://orientequipment.co.in/img/cp/4.jpg	D:/orientOld/Orient/orientequipment.co.in/img/cp/4.jpg	(from https://orientequipment.co.in/chicaho)
19:50:30	100874/100874	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:19:26%20GMT	https://orientequipment.co.in/img/fin/1.jpg	D:/orientOld/Orient/orientequipment.co.in/img/fin/1.jpg	(from https://orientequipment.co.in/fein)
19:50:31	96291/96291	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:19:31%20GMT	https://orientequipment.co.in/img/fin/2.jpg	D:/orientOld/Orient/orientequipment.co.in/img/fin/2.jpg	(from https://orientequipment.co.in/fein)
19:50:32	89268/89268	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:19:36%20GMT	https://orientequipment.co.in/img/fin/3.jpg	D:/orientOld/Orient/orientequipment.co.in/img/fin/3.jpg	(from https://orientequipment.co.in/fein)
19:50:35	115864/115864	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:19:47%20GMT	https://orientequipment.co.in/img/fin/5.jpg	D:/orientOld/Orient/orientequipment.co.in/img/fin/5.jpg	(from https://orientequipment.co.in/fein)
19:50:36	92734/92734	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:19:51%20GMT	https://orientequipment.co.in/img/fin/6.jpg	D:/orientOld/Orient/orientequipment.co.in/img/fin/6.jpg	(from https://orientequipment.co.in/fein)
19:50:38	369032/369032	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:19:40%20GMT	https://orientequipment.co.in/img/fin/4.jpg	D:/orientOld/Orient/orientequipment.co.in/img/fin/4.jpg	(from https://orientequipment.co.in/fein)
19:50:40	141155/141155	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:10:01%20GMT	https://orientequipment.co.in/img/kra/3.jpg	D:/orientOld/Orient/orientequipment.co.in/img/kra/3.jpg	(from https://orientequipment.co.in/karcher)
19:50:44	556472/556472	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:09:53%20GMT	https://orientequipment.co.in/img/kra/1.jpg	D:/orientOld/Orient/orientequipment.co.in/img/kra/1.jpg	(from https://orientequipment.co.in/karcher)
19:50:44	535204/535204	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:09:57%20GMT	https://orientequipment.co.in/img/kra/2.jpg	D:/orientOld/Orient/orientequipment.co.in/img/kra/2.jpg	(from https://orientequipment.co.in/karcher)
19:50:52	815613/815613	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:10:05%20GMT	https://orientequipment.co.in/img/kra/4.jpg	D:/orientOld/Orient/orientequipment.co.in/img/kra/4.jpg	(from https://orientequipment.co.in/karcher)
19:50:53	662714/662714	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:10:11%20GMT	https://orientequipment.co.in/img/kra/5.jpg	D:/orientOld/Orient/orientequipment.co.in/img/kra/5.jpg	(from https://orientequipment.co.in/karcher)
19:50:54	595362/595362	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:35:36%20GMT	https://orientequipment.co.in/img/BLACKHAWK/1.jpg	D:/orientOld/Orient/orientequipment.co.in/img/BLACKHAWK/1.jpg	(from https://orientequipment.co.in/black-hawk)
19:50:54	586843/586843	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:35:40%20GMT	https://orientequipment.co.in/img/BLACKHAWK/2.jpg	D:/orientOld/Orient/orientequipment.co.in/img/BLACKHAWK/2.jpg	(from https://orientequipment.co.in/black-hawk)
19:51:02	587186/587186	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:35:48%20GMT	https://orientequipment.co.in/img/BLACKHAWK/4.jpg	D:/orientOld/Orient/orientequipment.co.in/img/BLACKHAWK/4.jpg	(from https://orientequipment.co.in/black-hawk)
19:51:03	532846/532846	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:35:52%20GMT	https://orientequipment.co.in/img/BLACKHAWK/5.jpg	D:/orientOld/Orient/orientequipment.co.in/img/BLACKHAWK/5.jpg	(from https://orientequipment.co.in/black-hawk)
19:51:04	587186/587186	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2007:35:44%20GMT	https://orientequipment.co.in/img/BLACKHAWK/3.jpg	D:/orientOld/Orient/orientequipment.co.in/img/BLACKHAWK/3.jpg	(from https://orientequipment.co.in/black-hawk)
